,file,type,cbo,wmc,RM_WMC,dit,rfc,lcom,RM_LCOM5,tcc,lcc,totalMethodsQty,RM_NMD,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,RM_NAD,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,RM_LOC,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,sample_id_x,RM_NADC,RM_ATFD,[NOM] > 15|[NOF] > 15,[NOM] + [NOF] > 20,[CLOC] > 750|[NOM] + [NOF] > 20,([ATFD] > 2) & ([WMC] ≥ 47) & ([TCC] < 0.33),([WMC] ≥ 47) & ([TCC] < 0.3) & ([ATFD] > 5),"[LCOM] ≥ 0,725 & [WMC] ≥ 34 & [NOF] ≥ 8 & [NOM] ≥ 14",[CLOC] > 100|[VG] > 20,([NOM] > 20)|([NOF] > 9)|([CLOC] > 750),ALL,ANY,MAJOR VOTES,parts,label
1329,7613495,class,12,31,29,1,30,0,0.5417,1.0,1.0,4,2,0,4,0,0,0,4,0,0,0,8,8,3,3,2,3,0,3,0,0,132,122,0,2,9,0,0,17,6,43,4,34,7,0,0,0,68,1,0,7613495,0,3,0,0,0,0,0,1,1,0,0,1,1,test,0
1330,5663777,class,2,3,3,2,0,3,0.0,0.0,0.0,3,2,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,0,5663777,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1331,4657705,class,4,2,2,2,1,1,2.0,-1.0,-1.0,2,1,0,0,1,0,1,1,0,0,0,2,2,2,1,1,0,0,2,0,0,9,5,1,0,0,0,0,0,1,2,0,2,0,0,0,0,23,9,0,4657705,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1332,4916648,class,7,7,6,2,7,8,0.9375,0.06666667,0.06666667,5,2,0,5,0,0,0,6,0,0,0,4,4,3,0,4,0,0,3,0,0,32,23,4,0,0,1,1,3,2,7,0,6,1,0,0,0,48,1,0,4916648,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1333,5681626,class,3,23,23,2,7,15,0.7692,0.2857143,0.72527474,14,9,0,14,0,0,0,14,0,0,0,6,6,0,0,6,0,0,0,0,0,104,96,14,0,6,0,2,7,15,33,0,14,2,0,0,0,77,1,0,5681626,0,0,0,0,0,0,0,1,1,0,0,1,1,train,0
1334,5075417,interface,10,20,20,1,1,190,1.0526,0.0,0.0,20,20,0,0,0,0,20,20,0,0,0,1,1,1,1,0,0,0,1,0,0,30,22,1,0,0,0,0,0,0,1,0,1,0,1,0,0,166,1,0,5075417,0,0,1,1,1,0,0,1,0,0,0,1,0,train,0
1335,7539523,class,2,4,4,1,7,0,0.3333,0.5,0.5,4,4,4,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,1,21,18,0,0,0,0,0,1,2,0,0,1,0,0,0,0,9,1,0,7539523,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1336,4816540,class,16,33,30,2,23,9,0.7714,0.2,0.2,6,5,0,5,0,0,1,6,0,0,0,7,7,1,0,1,0,6,1,0,0,123,102,2,6,14,0,2,12,7,27,4,19,4,0,1,0,75,1,3,4816540,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
1337,7179618,class,12,5,5,2,10,6,0.0,0.0,0.0,4,3,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,2,0,1,1,0,0,1,4,0,4,2,0,0,0,78,1,0,7179618,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1338,8746908,class,4,2,2,2,0,0,0.0,1.0,1.0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,10,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0,8746908,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1339,3885890,class,3,4,4,1,10,1,1.5,0.0,0.0,3,2,0,3,0,0,0,3,0,0,0,2,2,0,0,2,0,0,0,0,0,25,21,1,0,1,0,0,2,1,5,0,5,1,0,0,0,21,9,0,3885890,0,4,0,0,0,0,0,0,0,0,0,0,0,train,0
1340,7446209,class,4,2,2,2,2,1,0.0,0.0,0.0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,7446209,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1341,4277815,class,1,4,4,2,0,6,1.3333,0.0,0.0,4,0,0,4,0,0,0,4,0,0,0,1,1,1,0,1,0,0,1,0,0,15,12,0,0,0,0,0,1,1,1,0,1,0,0,0,0,18,1,0,4277815,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1342,8314569,interface,0,5,5,1,0,10,0.0,0.0,0.0,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,8314569,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1343,6800764,class,3,10,10,2,11,0,1.1111,0.9111111,1.0,10,9,0,7,0,2,1,10,0,0,0,2,2,0,0,0,0,2,2,0,0,39,35,7,0,0,0,2,2,1,2,1,2,0,0,0,0,31,25,0,6800764,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1344,6983575,class,6,5,5,2,3,4,0.75,0.3,0.3,5,3,0,5,0,0,0,5,1,0,0,1,1,0,0,1,0,0,0,0,0,16,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1025,0,6983575,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1345,9248213,interface,2,2,2,1,0,1,2.0,0.0,0.0,2,2,0,0,0,0,2,2,0,0,0,1,1,1,1,0,0,0,1,0,0,14,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,57,9,0,9248213,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1346,7332291,interface,4,3,3,1,0,3,0.0,0.0,0.0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,7332291,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1347,5015205,class,7,3,3,3,5,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,2,2,1,0,2,0,0,1,0,0,30,7,1,0,2,0,0,4,1,2,2,2,1,0,1,0,43,1,1,5015205,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1348,7351641,class,8,9,9,2,4,24,0.8438,0.16666667,0.22222222,9,2,0,8,0,1,0,9,0,0,0,3,4,0,0,3,0,0,0,0,0,35,30,4,0,0,0,0,1,0,5,0,4,0,0,0,0,35,1,0,7351641,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1349,8435719,class,2,8,8,2,2,0,0.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,2,2,0,0,2,0,0,2,0,0,27,23,1,0,2,0,0,4,0,7,2,5,3,0,0,0,22,1,0,8435719,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1350,3977344,class,2,4,4,1,0,0,0.3333,0.5,0.5,4,0,0,4,0,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,14,11,1,0,0,0,0,0,0,2,0,1,0,0,0,0,11,1,0,3977344,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1351,5115838,class,46,454,452,12,153,727,0.9529,0.0952381,0.17607974,43,42,8,25,0,18,0,43,0,0,0,42,42,26,24,1,17,0,26,0,104,2062,1662,38,69,158,34,38,1259,200,558,281,363,7,0,11,0,651,1,28,5115838,0,0,1,1,1,0,0,1,1,1,0,1,1,test,1
1352,4556348,class,18,61,59,2,28,6,0.5833,0.33333334,0.33333334,13,12,0,1,4,1,7,10,0,0,0,3,3,1,0,3,0,0,2,0,12,194,182,19,2,17,4,11,40,21,36,18,25,3,0,0,0,149,16,0,4556348,0,0,0,0,0,0,0,0,1,0,0,1,1,test,0
1353,7182108,class,11,113,112,1,58,65,0.9514,0.2,0.2,15,13,2,5,10,0,0,5,0,0,0,15,18,7,0,15,0,0,9,0,13,439,391,31,9,20,1,7,34,83,135,45,94,4,0,3,0,372,1,0,7182108,0,0,0,1,1,0,0,1,1,1,0,1,1,train,0
1354,5884181,class,13,23,23,2,23,8,1.1429,0.42857143,0.42857143,8,6,0,7,1,0,0,7,0,0,0,5,5,0,0,5,0,0,1,0,0,81,74,9,1,6,0,2,4,1,19,0,15,3,0,0,0,55,2,3,5884181,0,6,0,0,0,0,0,0,1,0,0,1,1,train,0
1355,9348514,class,19,91,60,1,64,289,1.04,0.33333334,0.33333334,26,25,11,0,24,0,2,3,0,0,0,72,72,64,0,72,0,0,61,0,18,897,325,17,22,5,3,4,47,101,118,8,106,4,1,6,0,406,0,0,9348514,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1356,6450144,class,2,7,7,2,5,3,0.4,0.4,0.4,6,4,0,3,0,0,3,6,0,0,0,1,1,0,0,0,0,1,0,0,0,29,26,3,0,1,0,0,0,1,6,0,4,1,0,0,0,60,17,0,6450144,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1357,7570873,class,10,17,15,2,14,13,0.8,0.06666667,0.06666667,6,6,6,6,0,0,0,6,0,0,0,1,1,1,0,1,0,0,1,0,4,68,57,8,0,6,2,1,6,0,5,0,4,2,0,1,0,119,1025,3,7570873,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1358,3904181,interface,1,14,14,1,0,91,0.0,0.0,0.0,14,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,3904181,0,0,0,0,0,0,0,1,0,0,0,1,0,test,0
1359,5218642,class,12,27,27,1,20,3,0.85,0.0,0.0,6,5,0,2,4,0,0,2,0,0,0,4,4,2,1,3,0,0,2,0,0,139,113,9,2,11,6,0,10,4,21,3,15,3,2,1,0,117,1,4,5218642,0,0,0,0,0,0,0,0,1,0,0,1,1,test,0
1360,5944359,class,5,5,5,2,7,6,0.0,0.0,0.0,4,3,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,1,0,1,0,0,2,0,2,0,2,1,0,0,0,16,1,0,5944359,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1361,3937045,class,5,11,11,2,11,6,0.0,0.0,0.0,4,3,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,46,44,4,1,4,0,0,1,9,13,1,11,3,0,0,0,20,1025,0,3937045,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1362,8165591,class,33,149,143,2,130,913,0.9436,0.114982575,0.37979093,50,35,0,41,8,1,0,42,0,1,4,21,21,2,0,9,10,2,7,0,1,585,542,30,11,29,7,7,23,30,67,15,44,7,3,1,0,249,1,8,8165591,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1363,8272324,class,2,1,1,1,3,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,20,1,0,8272324,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1364,8669663,class,7,4,4,1,4,0,0.6667,0.5,0.5,4,4,0,4,0,0,0,4,0,0,0,2,2,0,0,2,0,0,2,0,0,17,13,2,0,0,0,0,0,0,3,0,4,0,0,0,1,21,1,0,8669663,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1365,5186444,class,22,15,18,1,46,15,0.8333,-1.0,-1.0,7,7,7,1,6,0,0,1,0,0,0,2,2,2,0,2,0,0,2,0,3,97,93,12,1,0,3,0,11,1,21,2,22,2,0,0,2,153,1,4,5186444,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
1366,7446885,interface,8,4,4,1,1,3,0.0,0.0,0.0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,105,10,0,0,0,1,0,0,0,0,0,0,1,0,13,0,35,1,0,7446885,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
1367,3705164,class,2,22,22,1,4,18,0.75,0.3846154,0.7051282,13,4,0,13,0,0,0,13,0,0,0,4,4,1,0,4,0,0,1,0,0,75,69,14,0,7,0,3,0,4,14,4,7,2,0,0,0,33,1,0,3705164,0,0,0,0,0,0,0,0,1,0,0,1,1,test,0
1368,3721456,class,15,12,7,2,29,0,1.3333,1.0,1.0,4,3,0,1,2,0,1,2,0,0,0,2,2,0,0,2,0,0,2,0,0,62,32,2,3,2,0,1,6,4,18,1,15,2,0,0,0,58,9,0,3721456,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1369,5269525,interface,4,4,4,1,0,6,0.0,0.0,0.0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,35,0,0,5269525,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1370,6611503,class,11,74,71,2,42,239,0.9038,0.19480519,0.66233766,27,25,0,20,5,0,2,22,0,0,0,10,10,7,0,3,0,7,10,0,0,332,209,38,7,12,0,6,28,23,31,9,33,3,0,2,5,178,1,0,6611503,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
1371,6387077,interface,3,10,10,1,0,45,0.0,0.0,0.0,10,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,6387077,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1372,4640509,class,15,48,43,2,26,413,0.9952,0.022167487,0.027093597,31,27,14,25,3,3,0,29,0,2,0,7,7,3,1,6,0,0,3,0,14,378,148,35,0,8,0,12,0,24,28,8,15,1,0,1,0,77,25,0,4640509,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1373,4431383,class,4,2,2,1,0,0,0.0,1.0,1.0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,9,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0,4431383,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1374,6696822,class,14,8,8,3,26,21,0.0,0.0,0.0,7,6,0,2,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,77,50,7,0,1,0,0,1,0,10,0,9,1,1,1,0,76,1,0,6696822,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1375,7185320,class,3,3,3,1,10,0,1.5,0.0,0.0,3,3,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,19,16,3,0,0,0,0,0,0,3,0,2,0,0,0,0,48,9,0,7185320,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1376,8761840,class,5,2,2,2,6,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,11,8,0,1,0,0,0,0,0,3,0,3,1,0,0,0,37,9,0,8761840,0,2,0,0,0,0,0,0,0,0,0,0,0,train,1
1377,4260510,class,3,1,1,2,5,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4260510,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1378,5515917,class,10,7,5,1,17,8,0.75,0.16666667,0.16666667,5,4,4,4,1,0,0,4,0,0,0,1,1,1,0,1,0,0,1,0,0,53,29,4,2,0,0,0,1,1,7,4,7,1,0,1,0,54,17,0,5515917,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1379,8497585,class,14,11,11,2,24,5,0.84,0.33333334,0.46666667,6,5,0,6,0,0,0,6,0,0,0,5,5,3,0,5,0,0,5,0,0,74,67,6,2,1,2,0,28,1,19,3,17,2,0,0,0,92,1,2,8497585,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1380,8510347,class,14,6,6,2,29,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,45,42,4,0,4,1,0,3,1,14,1,9,3,0,0,0,44,17,1,8510347,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1381,5996376,class,8,11,9,1,21,3,1.0,-1.0,-1.0,3,3,3,1,2,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,2,25,21,0,2,6,0,6,27,0,7,8,7,1,0,0,0,46,1,0,5996376,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1382,5299892,class,6,5,5,3,0,2,0.75,0.2,0.2,5,2,2,4,0,1,0,5,0,0,0,2,2,1,0,2,0,0,0,0,0,31,15,3,0,0,0,0,0,0,4,0,2,0,0,1,0,22,1,0,5299892,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1383,7129689,class,3,4,3,2,0,0,0.0,1.0,1.0,3,1,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,13,10,2,0,1,0,0,0,0,1,0,1,0,0,0,0,14,1,0,7129689,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1384,9158644,class,12,11,9,2,14,0,0.3333,1.0,1.0,4,3,0,3,1,0,0,3,0,0,0,2,2,0,0,0,2,0,0,0,0,37,33,4,0,5,1,4,0,0,9,0,8,1,0,0,0,41,1,0,9158644,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1385,6815544,class,10,20,16,1,29,8,1.125,0.42857143,0.75,9,9,0,0,1,0,8,8,0,0,0,5,5,0,0,5,0,0,3,0,0,83,76,7,2,5,0,0,6,8,15,1,14,2,0,0,0,131,18,0,6815544,0,7,0,0,0,0,0,0,0,0,0,0,0,train,0
1386,4115525,class,12,10,10,2,11,15,0.0,0.0,0.0,6,5,0,2,0,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,27,25,4,0,1,0,1,4,0,5,0,5,1,0,0,0,34,1033,0,4115525,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1387,6621005,class,9,12,12,2,17,0,0.8889,0.53571427,0.53571427,8,6,0,8,0,0,0,8,0,0,0,9,9,9,0,9,0,0,9,0,2,62,51,6,1,1,1,2,20,2,17,0,14,3,0,0,0,103,1,10,6621005,0,0,0,0,0,0,0,1,0,0,0,1,0,train,0
1388,4620157,class,30,220,210,1,113,1031,1.0,0.0016806723,0.0016806723,46,46,46,35,11,0,0,35,0,0,0,5,5,5,2,3,0,0,5,0,70,689,653,76,29,71,1,4,22,40,189,7,151,7,2,1,4,354,1,0,4620157,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
1389,6406137,class,6,10,8,2,10,1,0.3333,0.47619048,0.47619048,7,5,0,7,0,0,0,7,0,0,0,1,1,0,0,0,0,1,0,0,0,38,35,5,3,1,0,0,3,0,5,1,4,1,0,0,0,45,1,0,6406137,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1390,6214208,class,4,7,7,1,0,9,0.8333,0.0,0.0,7,0,0,6,1,0,0,6,0,0,0,6,6,0,0,6,0,0,0,0,0,71,26,6,0,0,0,0,0,0,6,0,6,0,0,1,0,20,1,0,6214208,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1391,7784313,class,2,1,1,1,0,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,7784313,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1392,5912760,class,7,5,5,2,1,0,0.0,1.0,1.0,3,3,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,16,13,3,0,0,0,2,0,0,4,0,1,1,0,0,0,61,1,0,5912760,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1393,8187132,class,5,10,10,2,2,25,0.8333,0.22222222,0.22222222,10,2,0,10,0,0,0,10,0,0,0,4,4,0,0,4,0,0,1,0,0,37,31,6,0,0,0,0,0,0,6,0,4,0,0,0,0,20,1,0,8187132,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1394,8186875,interface,2,13,13,1,0,78,0.0,0.0,0.0,13,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,62,1,0,8186875,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1395,6266636,class,2,4,2,1,5,0,0.0,0.0,0.0,1,1,1,1,0,0,0,2,0,0,0,10,10,10,10,0,0,0,10,0,1,23,8,1,0,1,1,0,9,2,10,1,10,1,0,0,0,105,17,0,6266636,0,0,0,0,0,0,0,1,0,1,0,1,0,train,0
1396,5537428,class,6,4,4,1,18,6,0.0,0.0,0.0,4,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,35,33,1,0,0,0,0,25,13,10,3,10,0,0,0,0,33,17,0,5537428,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1397,5182713,class,27,58,52,1,68,139,0.9167,0.39285713,0.39285713,23,19,2,8,15,0,0,8,0,0,0,6,6,1,0,5,0,1,5,0,6,200,192,19,14,9,1,4,44,17,53,15,50,3,0,0,0,122,1,1,5182713,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
1398,5593588,class,7,4,3,1,4,1,0.5,0.33333334,0.33333334,3,3,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,16,13,3,0,1,0,1,0,0,3,2,3,0,0,0,0,26,9,0,5593588,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1399,6638995,class,10,12,12,1,12,13,0.7,0.46666667,0.8,11,3,0,8,1,2,0,10,0,0,0,6,6,0,0,6,0,0,6,0,0,97,51,8,0,1,0,1,0,4,13,0,7,0,0,1,0,97,1025,0,6638995,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
1400,5499685,class,0,5,5,4,0,10,0.0,0.0,0.0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,5499685,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1401,6678026,class,3,12,12,1,8,45,0.9,0.09090909,0.10909091,11,7,0,11,0,0,0,11,4,0,0,4,4,1,0,4,0,0,3,0,0,34,28,4,0,1,0,0,5,0,4,1,5,1,0,0,0,70,1025,0,6678026,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1402,5769222,class,17,15,15,1,0,83,0.9643,0.104761906,0.104761906,15,0,0,15,0,0,0,15,0,0,0,10,10,1,0,10,0,0,4,0,0,57,45,9,0,0,0,0,8,1,10,0,10,0,0,0,0,33,1,0,5769222,0,0,0,1,1,0,0,1,0,1,0,1,0,train,0
1403,4458068,class,4,18,18,1,17,0,1.25,0.0,0.0,1,2,1,1,0,0,0,2,0,0,0,25,28,25,24,1,0,0,25,0,0,135,67,1,2,5,0,0,24,8,43,3,33,5,0,2,0,80,1,0,4458068,0,0,1,1,1,0,0,1,0,1,0,1,0,train,0
1404,5042781,class,5,2,2,2,0,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,5042781,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1405,8609582,class,10,13,12,1,16,0,0.7143,0.8,1.0,5,3,0,2,0,0,3,5,0,0,0,7,7,0,0,7,0,0,5,0,5,60,46,6,0,2,0,0,11,2,10,4,9,3,1,0,0,110,1,4,8609582,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1406,8516029,class,0,28,28,1,1,283,0.9467,0.064615384,0.11384615,26,1,0,26,0,0,0,26,0,0,0,12,12,0,0,12,0,0,0,0,0,93,79,14,0,1,0,0,1,1,13,1,12,1,0,0,0,31,1,0,8516029,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1407,6176170,class,3,5,5,1,4,0,0.0,1.0,1.0,5,4,0,4,1,0,0,4,0,0,0,1,1,0,0,1,0,0,1,0,0,23,15,0,0,0,0,0,0,0,1,0,1,0,0,1,0,32,1,0,6176170,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1408,4473448,class,7,9,6,2,10,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,2,2,1,1,1,0,0,1,0,0,39,35,0,3,0,1,0,1,0,10,0,8,3,0,0,0,46,9,0,4473448,0,1,0,0,0,0,0,0,0,0,0,0,0,test,0
1409,6983516,class,11,29,33,3,36,141,0.858,0.18300654,0.18300654,22,24,0,18,4,0,0,18,0,0,0,1,6,0,0,1,0,0,1,0,6,110,95,11,1,2,0,0,4,5,2,4,3,1,0,3,1,117,1,0,6983516,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1410,5470060,class,27,51,47,1,80,95,0.9598,-1.0,-1.0,15,15,2,1,14,0,0,1,0,0,0,32,32,32,0,32,0,0,32,0,21,303,253,14,10,5,6,4,86,33,101,21,103,5,0,1,2,195,1,4,5470060,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
1411,4283097,class,4,4,4,2,1,0,1.5,0.6666667,1.0,3,2,0,2,0,0,1,3,0,0,0,2,2,0,0,2,0,0,1,0,0,18,14,1,0,0,1,0,0,0,2,0,2,1,0,0,0,16,10,0,4283097,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1412,8791150,class,4,13,14,2,16,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67,65,0,1,7,0,0,0,3,4,0,1,3,0,0,0,33,10,0,8791150,0,7,0,0,0,0,0,0,0,0,0,0,0,train,0
1413,5406665,class,8,3,2,1,7,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,14,1,1,1,0,0,2,0,5,0,5,2,0,0,0,19,1,0,5406665,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1414,4624680,class,13,2,2,1,1,0,0.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,9,9,0,0,9,0,0,9,0,0,25,14,1,0,0,0,0,0,0,9,0,9,0,0,0,0,39,1,0,4624680,0,0,0,0,0,0,0,1,0,0,0,1,0,test,0
1415,3850165,class,2,4,4,1,0,0,0.3333,0.8333333,1.0,4,1,0,4,0,0,0,4,0,0,0,2,2,0,0,2,0,0,0,0,0,17,13,3,0,0,0,0,1,0,2,1,2,0,0,0,0,11,1,0,3850165,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1416,5322883,class,2,8,8,1,16,0,0.5556,0.71428573,1.0,7,1,0,7,0,0,0,7,0,0,0,3,3,0,0,3,0,0,0,0,0,40,35,3,1,0,0,0,0,3,12,1,7,1,0,0,0,63,1,0,5322883,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1417,5972837,class,2,4,4,2,4,1,2.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,2,1,1,1,0,1,0,0,1,0,1,16,13,3,0,2,0,0,0,0,3,0,2,1,0,0,0,10,10,0,5972837,0,1,0,0,0,0,0,0,0,0,0,0,0,test,0
