,embedding,name,label_x,parts,sample_id,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
1293,"[-0.7006854  -0.83883107 -1.8141615  ... -3.3368287  -4.5541754
 -0.87157345]",7268054,not_lm,train,7268054,0.0,285.0,1.0,2.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,7.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0
1294,"[-1.3608087   0.48862103  3.4646125  ... -2.1792774  -0.37275568
  0.8615087 ]",7268641,not_lm,test,7268641,0.0,27.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
1295,[-3.0408282 -0.6049256 -0.7331386 ... -4.7724113 -2.620966   1.4541223],7270024,not_lm,train,7270024,0.0,241.0,6.0,1.0,1.0,3.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
1296,[-1.2870177 -0.9638552  1.3192503 ... -2.1545691 -0.5087962  2.5474594],7272514,not_lm,train,7272514,0.0,155.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
1297,[-3.1010063 -1.7258651  4.102884  ... -7.6593857 -6.3289022 10.392184 ],7272610,not_lm,train,7272610,0.0,224.0,0.0,5.0,1.0,12.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
1298,"[-1.99705175 -0.51099674  3.52487825 ... -3.54924799  0.72732234
  0.39387753]",7273013,not_lm,train,7273013,0.0,1032.0,3.0,2.0,6.0,11.0,1.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0
1299,[-1.3576882  0.4069913 -4.668998  ... -1.6906159 -1.8110754 -1.9082631],7273237,not_lm,train,7273237,1.0,423.0,1.0,2.0,8.0,9.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1300,"[-1.3668864  -1.9748101   2.363789   ... -2.9761276   0.20757559
  3.1053572 ]",7273316,not_lm,train,7273316,1.0,77.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,1.0
1301,"[-0.32070842  1.249027    0.41994995 ... -1.1758373   0.63397443
 -0.9530948 ]",7273813,not_lm,train,7273813,0.0,296.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
1302,[-2.1550274  1.7974458  0.7785125 ... -3.5135517 -4.949711   2.7356374],7274045,not_lm,train,7274045,0.0,398.0,2.0,2.0,5.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
1303,"[-2.6550589   0.05782109  0.88155425 ... -4.337253    0.01162726
 -1.68332   ]",7276259,not_lm,train,7276259,0.0,181.0,1.0,5.0,4.0,11.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,27.0,20.0,0.0,0.0
1304,"[-0.17496237 -0.7731085   3.3928895  ... -1.8196969   1.5522174
  2.2256985 ]",7277838,not_lm,test,7277838,0.0,128.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
1305,"[-2.8172474  -2.693275    4.198459   ... -1.5303751   0.76854837
  1.8939232 ]",7278060,not_lm,train,7278060,1.0,47.0,2.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
1306,"[-2.239958   -1.013338    2.51397    ... -2.611115    0.41377664
  4.853245  ]",7279538,not_lm,test,7279538,0.0,75.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0
1307,[-0.5616279  1.6169591 -5.6904426 ... -0.5913841 -3.2861855 -1.316311 ],7279934,not_lm,train,7279934,0.0,33274.0,2.0,2.0,3.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,1.0
1308,"[-3.1865864  -0.7137198  -1.056484   ... -3.038992   -0.4277393
  0.31286967]",7284429,not_lm,train,7284429,0.0,130.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0
1309,"[-2.0450516  -0.76040184  5.1505175  ... -1.6126921   2.3363967
  2.8460522 ]",7284688,not_lm,train,7284688,0.0,294.0,1.0,2.0,3.0,7.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,0.0,1.0
1310,"[-6.210882    1.4615917   0.54843545 ... -7.509582   -3.0329878
  1.4540315 ]",7287653,not_lm,train,7287653,0.0,32.0,3.0,4.0,7.0,19.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,28.0,9.0,0.0,1.0
1311,"[-1.0762379   0.32702652  3.612923   ... -3.2422159  -0.10933682
 -0.12107897]",7291569,not_lm,train,7291569,0.0,44.0,2.0,2.0,5.0,11.0,2.0,2.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0
1312,[-3.8963485 -2.2065248  2.7015967 ... -6.163049  -1.3171947  4.235805 ],7294182,not_lm,test,7294182,0.0,446.0,0.0,2.0,5.0,11.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0
1313,"[-1.1414464  -0.4783227   2.560987   ... -3.2462878   1.7378234
 -0.74404967]",7294422,not_lm,train,7294422,1.0,933.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,1.0
1314,"[-1.577888   -0.2822595   3.7214124  ... -4.727846   -0.43331906
  0.7754693 ]",7294667,not_lm,train,7294667,0.0,162.0,2.0,2.0,3.0,9.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0
1315,[-4.1907377 -3.7013745  4.06462   ... -6.8356633 -1.0668681 10.331616 ],7294676,not_lm,train,7294676,0.0,60.0,1.0,3.0,1.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
1316,"[-0.09539497  3.311292    2.977087   ... -1.3624809  -0.7160493
 -2.2963064 ]",7294696,not_lm,train,7294696,0.0,91.0,3.0,1.0,3.0,6.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
1317,"[-1.5496593   0.15688366  1.4877439  ... -3.2033398  -0.7460684
  1.4136834 ]",7294753,not_lm,train,7294753,0.0,54.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
1318,"[-1.5335854   0.31768116  3.6182039  ... -1.6746452  -0.1894035
 -0.4787241 ]",7294889,not_lm,train,7294889,0.0,25.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0
1319,"[-2.2279677   2.5981905   5.9057074  ... -5.462168    0.00829893
  2.0839164 ]",7298896,not_lm,train,7298896,0.0,229.0,2.0,2.0,3.0,12.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,1.0,0.0,0.0
1320,"[-1.52611717 -2.06471862  1.58981746 ... -2.22076079 -1.5871162
  1.47147372]",7301073,not_lm,train,7301073,1.0,56.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
1321,"[-2.13495225 -2.04889004 -0.14440092 ... -3.82784709 -1.46011149
  2.23459244]",7306229,not_lm,test,7306229,0.0,317.0,2.0,2.0,3.0,9.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0
1322,"[-1.3332586  -0.4494969   5.3136406  ... -6.5901546   0.32876328
  3.7811294 ]",7306360,not_lm,train,7306360,0.0,177.0,4.0,2.0,6.0,9.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0
1323,"[-0.84444755 -0.67873013  1.6965194  ... -2.3877096  -0.30508897
  3.22818   ]",7313745,not_lm,test,7313745,0.0,89.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
1324,"[ 0.49737936 -1.916956   10.262552   ... -4.1778746   2.6947498
  1.6346267 ]",7320020,not_lm,train,7320020,1.0,429.0,0.0,1.0,1.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
1325,"[-1.10742761 -0.43578398 12.8307493  ... -1.34607574  2.01050596
 -1.52346136]",7320330,not_lm,train,7320330,1.0,62.0,2.0,1.0,2.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,39.0,1.0,0.0,1.0
1326,"[-2.46828929 -2.18456136  1.77294572 ... -4.80417731 -3.14047413
  4.5885213 ]",7323707,not_lm,test,7323707,0.0,55.0,2.0,3.0,4.0,9.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0
1327,"[-0.26060438 -1.0147687   2.0912962  ... -2.6098957   1.7554666
 -0.9258039 ]",7325700,not_lm,train,7325700,0.0,97.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0
1328,"[-4.85762059 -4.68489502  4.09209257 ... -6.04115242 -2.43488029
  8.73349607]",7332512,not_lm,train,7332512,0.0,248.0,2.0,3.0,1.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0
1329,"[-6.70796126 -5.79698494 10.22554869 ... -9.35255676  4.53940616
 -4.45548461]",7337150,not_lm,test,7337150,0.0,1661.0,6.0,1.0,3.0,17.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,36.0,1.0,0.0,0.0
1330,"[ 0.01155496  0.767646    4.360211   ... -2.3559923   0.60345376
  2.3913035 ]",7337628,not_lm,train,7337628,0.0,139.0,0.0,2.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0
1331,"[-1.9487926  -1.379246    2.5044174  ... -3.6430845  -0.14303336
  3.9824295 ]",7341500,not_lm,train,7341500,0.0,540.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0
1332,"[-4.65256737 -0.45926026 -0.79261309 ... -5.35900389 -1.18213084
  1.05522577]",7343807,not_lm,train,7343807,0.0,470.0,3.0,2.0,2.0,15.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,4.0,0.0,0.0
1333,"[-0.2330916   0.25955647  0.41650528 ... -2.4789276   0.27693012
 -0.10700583]",7344807,not_lm,test,7344807,1.0,45.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0
1334,[-5.761599  -3.3104947  3.6686203 ... -8.64682   -0.6360768  6.2941723],7349010,not_lm,test,7349010,0.0,151.0,2.0,2.0,6.0,10.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0
1335,"[-0.6870538  -0.52759326  2.6510482  ... -1.3675584   0.48869827
 -0.627481  ]",7353142,not_lm,train,7353142,0.0,258.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
1336,[-2.0894222 -2.6638887  2.8002782 ... -4.2747927  0.3274944  5.598171 ],7355862,not_lm,test,7355862,0.0,142.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0
1337,[ 0.9914117  1.7509651 10.943461  ...  1.3445045  2.2203336 -4.6999054],7356604,not_lm,train,7356604,0.0,53.0,2.0,1.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1338,[-1.9451925 -1.2971392  1.5304344 ... -4.668948  -0.2184889  4.339227 ],7356682,not_lm,train,7356682,0.0,34.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
1339,[-1.2637401 -0.4495213  0.7002858 ... -1.7051655 -1.3585163  1.655416 ],7357164,not_lm,train,7357164,0.0,288.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
1340,"[-4.1744644  -4.45150256  4.86922839 ... -6.22088999 -0.32687943
  5.93807821]",7357208,not_lm,train,7357208,1.0,71.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,1.0
1341,"[-0.57662725 -0.53248817  1.8498507  ... -2.4780803  -0.2865503
  0.6181061 ]",7357470,not_lm,train,7357470,1.0,33.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
1342,"[-3.19866705  1.48290287 -2.42851026 ... -0.92573771 -0.3904574
 -3.43430784]",7358328,not_lm,test,7358328,0.0,715.0,4.0,1.0,5.0,13.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0
1343,"[-1.219932   -1.3474467   1.8612466  ... -2.2964497  -0.26305246
  0.8430836 ]",7359431,not_lm,train,7359431,0.0,78.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1344,"[-0.68342807  2.40238512  2.4377737  ... -0.09465147  0.30951346
 -2.06339734]",7360627,not_lm,train,7360627,0.0,356.0,3.0,1.0,5.0,7.0,1.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0
1345,"[ -8.733505    -4.118065     4.514043   ... -11.074265     0.85640514
   4.7411456 ]",7372565,not_lm,test,7372565,0.0,237.0,2.0,3.0,2.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0
1346,"[-2.7077081   0.29326513 -1.11166753 ... -4.39055331 -5.23516279
  2.58633879]",7373719,not_lm,train,7373719,0.0,229.0,1.0,1.0,2.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0
1347,"[-0.70425963 -1.3752005   2.3247936  ... -1.9594789   0.46761334
 -0.12360942]",7373962,not_lm,test,7373962,1.0,64.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1348,"[-0.65421087 -0.18776503  2.5392303  ... -1.2865129   0.90147924
 -0.07064086]",7374061,not_lm,train,7374061,0.0,139.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
1349,"[-1.3945366  -1.8010225   0.02351815 ... -1.899562   -1.8006407
  1.4166275 ]",7374084,not_lm,train,7374084,1.0,25.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
1350,"[-0.422451    0.16537368  0.71436644 ... -1.4638919  -1.0121844
  0.5600836 ]",7374308,not_lm,train,7374308,0.0,105.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1351,[-1.7061055 -1.7871385  3.5405774 ... -3.934412   1.7354344  0.9628575],7375322,not_lm,test,7375322,0.0,214.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
1352,"[-0.9196378  -0.09160754  5.5409384  ... -3.0557616  -0.17497787
  3.1018274 ]",7375581,not_lm,train,7375581,0.0,372.0,1.0,2.0,4.0,7.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0
1353,"[-2.03032167 -2.01444879  7.00168905 ... -8.22535813  1.49889706
  2.61018986]",7377189,not_lm,train,7377189,0.0,229.0,2.0,6.0,10.0,17.0,4.0,3.0,4.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,16.0,10.0,0.0,0.0
1354,"[-1.1311734   1.0583462   3.0418706  ... -0.6841971  -0.9650315
 -0.10838825]",7377589,not_lm,train,7377589,0.0,51.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1355,"[ -8.464526    -0.80345213   9.255231   ... -11.158202    -2.5438492
   1.7948124 ]",7378490,not_lm,train,7378490,0.0,171.0,6.0,6.0,15.0,22.0,1.0,5.0,1.0,15.0,5.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,35.0,4.0,1.0,0.0
1356,"[-0.18930986 -1.61812139  2.02328733 ... -2.61361638  1.95478329
 -4.09687302]",7379441,not_lm,train,7379441,1.0,607.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0
1357,"[ 0.73052257  1.34481359  2.3421303  ... -6.11094417 -2.96587345
 -0.02414285]",7379790,not_lm,test,7379790,0.0,89.0,2.0,5.0,9.0,17.0,5.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0
1358,[-4.1029887 -2.4482825  8.903415  ... -7.6174273 -1.3590076  4.231087 ],7385102,not_lm,train,7385102,0.0,82.0,3.0,3.0,7.0,12.0,0.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,19.0,2.0,0.0,0.0
1359,"[-2.6342149  -2.7749598   1.1385936  ... -3.166583    0.09932983
  2.2157876 ]",7385364,not_lm,train,7385364,0.0,133.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0
1360,"[-2.7365475  -0.61899996 -0.8633991  ... -2.9697547  -1.1302963
  0.25234473]",7385876,not_lm,train,7385876,0.0,57.0,6.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
1361,"[-0.24564388  1.4796983   1.3784592  ... -2.758634    1.7844232
  1.8148006 ]",7386739,not_lm,test,7386739,0.0,139.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
1362,"[-2.8001995   0.7855047   0.30935514 ... -3.8328316  -0.16586068
  1.768043  ]",7388482,not_lm,train,7388482,0.0,235.0,2.0,2.0,5.0,9.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0
1363,[-0.7137699 -2.1407132  3.9935112 ... -4.429789   1.4429115 -2.8705773],7389374,not_lm,train,7389374,0.0,196.0,5.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0
1364,[-2.026414  -2.6650014  1.7012196 ... -2.6266463 -1.2023939  3.333884 ],7391660,not_lm,test,7391660,0.0,245.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0
1365,"[-1.5097218  -0.3786906   0.20521069 ... -4.568177   -1.7713569
  1.3426479 ]",7399310,not_lm,test,7399310,0.0,80.0,3.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0
1366,"[ 0.29213935 -1.1586704   0.70395863 ... -4.0134726  -2.9410102
  4.609684  ]",7400506,not_lm,train,7400506,0.0,320.0,2.0,2.0,4.0,11.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0
1367,"[-1.6993024  -0.38558185  0.3382107  ... -2.4215841  -0.86517525
  2.926912  ]",7402299,not_lm,test,7402299,0.0,2115.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1368,[-3.04174   -0.5605432  0.0719772 ... -4.704008  -0.7779664  2.5895488],7403028,not_lm,train,7403028,0.0,188.0,1.0,3.0,4.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
1369,"[-1.8329893   0.43704504  0.02052385 ... -2.096921   -1.321712
  2.4234097 ]",7404871,not_lm,train,7404871,0.0,62.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
1370,"[-3.10172306  1.44311566  6.38405272 ... -6.54768132  2.49779062
 -1.425026  ]",7409026,not_lm,test,7409026,0.0,646.0,6.0,1.0,7.0,4.0,1.0,2.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,4.0,0.0,1.0
1371,"[-2.5929642  -2.1043367   1.80938    ... -3.9016385  -0.79367775
  5.107213  ]",7409821,not_lm,train,7409821,0.0,130.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
1372,"[-0.704509   -0.5562078   2.8832078  ... -1.6887348   1.072376
 -0.25516587]",7410446,not_lm,train,7410446,0.0,89.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0
